itemId,title,phase,recommendedUploadAction,target,reason,estimatedBytes,format,blocker
approved-publication:source-doc-03963-1951-census-part-1,1951-census-part-1,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-00164-2011-census-microdata-sample-of-anonymised-records-teaching-file,2011 Census Microdata Sample of Anonymised Records Teaching File,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04266-dcc-2017-litter-pollution-monitoring-system-results,2017 Litter Pollution Monitoring System Results DCC,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03971-202324-20customer-20survey,202324%20Customer%20Survey,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-03974-abi-mses-integration,abi mses integration,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04312-accountability-for-central-funding-of-local-authorities,Accountability for central funding of local authorities,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04315-actuarial-review-of-the-social-insurance-fund,Actuarial review of the Social Insurance Fund,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-01023-affordable-housing-scheme-of-priority,Affordable Housing Scheme of Priority,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04326-airborne-geophysics-electromagnetic-data-ireland-roini-itm-tiff,Airborne Geophysics Electromagnetic Data Ireland (ROI/NI) ITM TIFF,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04327-airborne-geophysics-magnetic-data-ireland-roini-itm-tiff,Airborne Geophysics Magnetic Data Ireland (ROI/NI) ITM TIFF,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04328-airborne-geophysics-radiometric-data-ireland-roini-itm-tiff,Airborne Geophysics Radiometric Data Ireland (ROI/NI) ITM TIFF,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-01025-allocations-scheme-for-the-provision-of-social-housing-support-2023,Allocations Scheme for the provision of Social Housing Support 2023,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
approved-publication:source-doc-04329-annual-business-survey-of-economic-impact-2023-ab04,Annual Business Survey of Economic Impact 2023 AB04,approved-source-record,none,external/source metadata only,Approved record uses Browse/source metadata and existing external/source download references; no R2 object is required in this branch.,,,
